DOI,Title,Published Date
10.1086/509548,,2007
10.1086/509549,,2007
10.1086/509550,,2007
10.1086/509551,,2007
10.1086/509552,,2007
10.1086/509727,Journal of Political Economy,2006
10.1086/509728,Signaling and the Congressional Medal of Honor,2006
10.1086/509816,Incomplete Wage Posting,2006
10.1086/510440,The Marriage Model with Search Frictions,2006
10.1086/510562,"Rewarding Sequential Innovators: Prizes, Patents, and Buyouts",2006
10.1086/511283,Emerging Market Business Cycles: The Cycle Is the Trend,2007
10.1086/511316,Journal of Political Economy,2006
10.1086/511317,Real Estate Prices Determine the Sizes of Paintings,2006
10.1086/511759,Index to Volume 114,2006
10.1086/511994,Why Does Household Investment Lead Business Investment over the                     Business Cycle?,2007
10.1086/511995,The Effect of File Sharing on Record Sales: An Empirical Analysis,2007
10.1086/511996,The Evolution of Common Law,2007
10.1086/512249,Productivity Spillovers in Health Care: Evidence from the Treatment of Heart Attacks,2007
10.1086/512625,Menu Costs and Phillips Curves,2007
10.1086/512658,Journal of Political Economy,2001
10.1086/512659,Franklin on Rent Seeking,2001
10.1086/513453,Journal of Political Economy,2007
10.1086/513454,Voltaire on Labor Markets and Monetary Policy,2007
10.1086/513721,"<b><i>JPE</i></b> <b>Data on Time to First Decision, 2001–2005</b>",2007
10.1086/514347,"Cementing Relationships: Vertical Integration, Foreclosure, Productivity, and Prices",2007
10.1086/516737,Evolutionary Efficiency and Happiness,2007
10.1086/517935,Monitoring Corruption: Evidence from a Field Experiment in Indonesia,2007
10.1086/518010,Contests for Status,2007
10.1086/518723,Journal of Political Economy,2007
10.1086/518724,Two out of Three Ain't Bad,2007
10.1086/518741,Inequality and Social Discounting,2007
10.1086/518810,Crime on the Court: A Correction,2007
10.1086/519249,On the Interpretation of Giving in Dictator Games,2007
10.1086/519749,Equilibrium Default Cycles,2007
10.1086/519927,"Moral Rules, the Moral Sentiments, and Behavior: Toward a Theory of an Optimal Moral System",2007
10.1086/520065,Private Profits and Public Health: Does Advertising of Smoking Cessation Products Encourage Smokers to Quit?,2007
10.1086/520066,"Crime on the Court, Another Look: Reply to Hutchinson and Yates",2007
10.1086/520646,"Intergenerational Risk Sharing in the Spirit of Arrow, Debreu, and Rawls, with Applications to Social Security Design",2007
10.1086/521412,Journal of Political Economy,2007
10.1086/521413,Tolstoy on Correlation vs. Causality,2007
10.1086/521529,Immigration and Prices,2007
10.1086/521966,International Financial Adjustment,2007
10.1086/521967,On the Segmentation of Markets,2007
10.1086/522381,A Unified Framework for Measuring Preferences for Schools and                         Neighborhoods,2007
10.1086/522871,Chutes or Ladders? A Longitudinal Analysis of Immigrant Earnings,2007
10.1086/522872,Comment on “Bertrand and Walras Equilibria under Moral                         Hazard”,2007
10.1086/523657,Sorting It Out: International Trade with Heterogeneous Workers,2007
10.1086/523713,Erratum: “The Accident Externality from Driving”,2007
10.1086/523904,Cicero on the Ethics of Information Asymmetry,2007
10.1086/523905,Journal of Political Economy,2007
10.1086/523906,"<b><i>JPE</i></b> <b>Data on Time to First Decision, 2001–2006</b>",2007
10.1086/524203,A Model of Job and Worker Flows,2007
10.1086/524204,Down or Out: Assessing the Welfare Costs of Household Investment                         Mistakes,2007
10.1086/524826,Index to Volume 109,2001
10.1086/524827,Index to Volume 110,2002
10.1086/524964,Index to Volume 111,2003
10.1086/524965,Index to Volume 112,2004
10.1086/524966,Index to Volume 113,2005
10.1086/525544,A Theory of Partially Directed Search,2007
10.1086/526403,An‐<i>arrgh</i>‐chy: The Law and Economics of Pirate Organization,2007
10.1086/526487,Index to Volume 108,2000
10.1086/527495,"Corruption, Norms, and Legal Enforcement: Evidence from Diplomatic Parking Tickets",2007
10.1086/527504,Journal of Political Economy,2007
10.1086/527505,Thomas Hardy on “Crowding Out”,2007
10.1086/528721,The Reaction of Consumer Spending and Debt to Tax Rebates—Evidence from Consumer Credit Data,2007
10.1086/528759,Structuring and Restructuring Sovereign Debt: The Role of a Bankruptcy Regime,2007
10.1086/528999,Voter Influence and Big Policy Change: The Positive Political Economy of the New Deal,2008
10.1086/529000,Disease and Development: The Effect of Life Expectancy on Economic Growth,2007
10.1086/529034,,2008
10.1086/529035,,2008
10.1086/529397,On the Optimality of the Friedman Rule with Heterogeneous Agents and Nonlinear Income Taxation,2008
10.1086/529398,The Effect of Driving Restrictions on Air Quality in Mexico City,2008
10.1086/529409,Birth Control and Female Empowerment: An Equilibrium Analysis,2008
10.1086/533504,Optimal Fiscal and Monetary Policy: Equivalence Results,2008
10.1086/587085,Journal of Political Economy,2007
10.1086/587086,Effect of Punishment on Crime on the Intensive Margin—Pirate of the China Seas in the Middle Ages,2007
10.1086/587087,Index to Volume 115,2007
10.1086/587623,Sources of Advantageous Selection: Evidence from the Medigap                     Insurance Market,2008
10.1086/587624,Vote Buying: General Elections,2008
10.1086/587816,Journal of Political Economy,2008
10.1086/587817,Signaling in the Qin Dynasty,2008
10.1086/588029,Structural Transformation and the Deterioration of European Labor Market Outcomes,2008
10.1086/588200,Consumption Strikes Back? Measuring Long‐Run Risk,2008
10.1086/588585,Moral Hazard versus Liquidity and Optimal Unemployment Insurance,2008
10.1086/589463,"<b><i>JPE</i></b> <b>Data on Time to First Decision, 2002–2007</b>",2008
10.1086/589522,A Phillips Curve with an <b><i>Ss</i></b> Foundation,2008
10.1086/589523,Capital Deepening and Nonbalanced Economic Growth,2008
10.1086/589524,"Stature and Status: Height, Ability, and Labor Market Outcomes",2008
10.1086/589543,,2008
10.1086/589675,Journal of Political Economy,2008
10.1086/589676,Sam Spade and Self‐Interest,2008
10.1086/589756,The Effect of Low‐Skilled Immigration on U.S. Prices: Evidence from CPI Data,2008
10.1086/589891,Spatial Competition with Heterogeneous Firms,2008
10.1086/589908,,2008
10.1086/590216,Child Protection and Adult Crime: Using Investigator Assignment to Estimate Causal Effects of Foster Care,2008
10.1086/591152,Journal of Political Economy,2008
10.1086/591153,The Distortionary Effects of Regulation and Rent Seeking,2008
10.1086/591804,The Depressing Effect of Agricultural Institutions on the Prewar Japanese Economy,2008
10.1086/591805,Measuring Illegal Activity and the Effects of Regulatory Innovation: Tax Evasion and the Dyeing of Untaxed Diesel,2008
10.1086/591908,"Universal Child Care, Maternal Labor Supply, and Family Well‐Being",2008
10.1086/591909,Intertemporal Cost Allocation and Investment Decisions,2008
10.1086/591910,Inefficient Unemployment Dynamics under Asymmetric Information,2008
10.1086/591918,,2008
10.1086/591947,An Economic Index of Riskiness,2008
10.1086/592415,The Small World of Investing: Board Connections and Mutual Fund Returns,2008
10.1086/592778,,2008
10.1086/592779,,2009
10.1086/592780,,2009
10.1086/592822,Journal of Political Economy,2008
10.1086/592823,Protectionism through Prostitution,2008
10.1086/592827,"<b><i>JPE</i></b> <b>Data on Time to First Decision, 2003–2008</b>",2008
10.1086/593073,Prejudice and Wages: An Empirical Assessment of Becker’s <i>The Economics of Discrimination</i>,2008
10.1086/593333,"Early Marriage, Age of Menarche, and Female Schooling Attainment in Bangladesh",2008
10.1086/595014,Input and Technology Choices in Regulated Industries: Evidence from the Health Care Sector,2008
10.1086/595015,Debt Enforcement around the World,2008
10.1086/595016,Strategic Ambiguity and Arms Proliferation,2008
10.1086/595561,The Profits of Power: Land Rights and Agricultural Investment in Ghana,2008
10.1086/595968,Journal of Political Economy,2008
10.1086/595969,Purification of a Mixed Strategy Equilibrium,2008
10.1086/595975,Place of Work and Place of Residence: Informal Hiring Networks and Labor Market Outcomes,2008
10.1086/596102,The Demographic Transition and the Sexual Division of Labor,2008
10.1086/596751,Journal of Political Economy,2008
10.1086/596752,Bentham and Marx Meet in the Tropics,2008
10.1086/597025,Erratum: Moral Hazard versus Liquidity and Optimal Unemployment Insurance,2008
10.1086/597150,Index to Volume 116,2008
10.1086/597301,"Brand History, Geography, and the Persistence of Brand Shares",2009
10.1086/597302,Unemployment Fluctuations with Staggered Nash Wage Bargaining,2009
10.1086/597328,Does Competition Reduce Price Dispersion? New Evidence from the Airline Industry,2009
10.1086/597597,Coalition‐Proof Trade and the Friedman Rule in the Lagos‐Wright Model,2009
10.1086/598177,,2009
10.1086/598178,,2009
10.1086/598179,,2009
10.1086/598180,,2009
10.1086/598688,The Incidence of U.S. Agricultural Subsidies on Farmland Rental Rates,2009
10.1086/598958,Journal of Political Economy,2009
10.1086/598959,Behavioral Biases in Golf,2009
10.1086/599014,The Conquest of South American Inflation,2009
10.1086/599015,Branch Banking as a Device for Discipline: Competition and Bank Survivorship during the Great Depression,2009
10.1086/599022,Reconciling Cyclical Movements in the Marginal Value of Time and the Marginal Product of Labor,2009
10.1086/599283,Information and the Skewness of Music Sales,2009
10.1086/599286,The Deterrent Effects of Prison: Evidence from a Natural Experiment,2009
10.1086/599706,"Financial Integration, Financial Development, and Global Imbalances",2009
10.1086/599707,The Simple Economics of Extortion: Evidence from Trucking in Aceh,2009
10.1086/599760,Myth and Reality of Flat Tax Reform: Micro Estimates of Tax Evasion Response and Welfare Effects in Russia,2009
10.1086/599761,Asset Pricing Implications of Pareto Optimality with Private Information,2009
10.1086/600050,Journal of Political Economy,2009
10.1086/600051,Moral Hazard of the Russian Peasant,2009
10.1086/600076,Is the Allocation of Resources within the Household Efficient? New Evidence from a Randomized Experiment,2009
10.1086/604734,Journal of Political Economy,2009
10.1086/604735,Property Rights and Botticelli's Solution to the Problem of Social Cost,2009
10.1086/605130,Chronicle of a Deflation Unforetold,2009
10.1086/605309,The Unequal Geographic Burden of Federal Taxation,2009
10.1086/605358,How Much Is a Dollar Worth? Tipping versus Equilibrium Coexistence on Competing Online Auction Sites,2009
10.1086/605583,Trade and Capital Flows: A Financial Frictions Perspective,2009
10.1086/605604,The Performance and Competitive Effects of School Autonomy,2009
10.1086/606066,Journal of Political Economy,2009
10.1086/606067,Shakespeare and the Neuroeconomics of Self‐Control,2009
10.1086/644791,Efficiency of Simultaneous Search,2009
10.1086/644840,An Operational Measure of Riskiness,2009
10.1086/648432,Opinions as Incentives,2009
10.1086/648671,Firm‐Specific Human Capital: A Skill‐Weights Approach,2009
10.1086/648882,Durability of Output and Expected Stock Returns,2009
10.1086/648995,Why Is Consumption More Log Normal than Income? Gibrat’s Law Revisited,2009
10.1086/649563,Opening the Black Box of Intrahousehold Decision Making: Theory and Nonparametric Empirical Tests of General Collective Consumption Models,2009
10.1086/649603,"Monetary Intervention Mitigated Banking Panics during the Great Depression: Quasi‐Experimental Evidence from a Federal Reserve District Border, 1929–1933",2009
10.1086/649760,Investment‐Based Expected Stock Returns,2009
10.1086/649770,Journal of Political Economy,2009
10.1086/649771,Abraham Lincoln on the Perils of Debt Deflection,2009
10.1086/649800,Reconsidering Racial Bias in Motor Vehicle Searches: Theory and Evidence,2009
10.1086/649801,(Mixed) Strategy in Oligopoly Pricing: Evidence from Gasoline Price Cycles Before and Under a Timing Regulation,2009
10.1086/650305,Cost Benefit Analyses versus Referenda,2010
10.1086/650315,"Altruism, Favoritism, and Guilt in the Allocation of Family Resources: Sophie’s Choice in Mao’s Mass Send‐Down Movement",2010
10.1086/650402,,2010
10.1086/650403,,2010
10.1086/650404,,2010
10.1086/650405,,2010
10.1086/650477,Journal of Political Economy,2009
10.1086/650478,Perils of Giving Gifts Instead of Charging Prices,2009
10.1086/650500,Index to Volume 117,2009
10.1086/651513,How Well Does the U.S. Social Insurance System Provide Social Insurance?,2010
10.1086/651673,"Cyclicality, Mortality, and the Value of Time: The Case of Coffee Price Fluctuations and Child Survival in Colombia",2010
10.1086/651674,Why Do the Elderly Save? The Role of Medical Expenses,2010
10.1086/652462,Club Goods and Group Identity: Evidence from Islamic Resurgence during the Indonesian Financial Crisis,2010
10.1086/652463,Order in Product Customization Decisions: Evidence from Field Experiments,2010
10.1086/652705,Marlat Prices for Seminars,2010
10.1086/652706,Journal of Political Economy,2010
10.1086/652903,Press Coverage and Political Accountability,2010
10.1086/653093,Bargaining and Majority Rules: A Collective Search Perspective,2010
10.1086/653137,Can Pay Regulation Kill? Panel Data Evidence on the Effect of Labor Markets on Hospital Performance,2010
10.1086/653138,Housing Externalities,2010
10.1086/653452,Competition and the Structure of Vertical Relationships in Capital Markets,2010
10.1086/653690,"Innovation, Firm Dynamics, and International Trade",2010
10.1086/653714,Identifying Agglomeration Spillovers: Evidence from Winners and Losers of Large Plant Openings,2010
10.1086/653808,Does Professor Quality Matter? Evidence from Random Assignment of Students to Professors,2010
10.1086/655418,Journal of Political Economy,2010
10.1086/655844,Explaining the Favorite–Long Shot Bias: Is it Risk-Love or Misperceptions?,2010
10.1086/655858,Matching and Inequality in the World Economy,2010
10.1086/655976,Quality Matters: The Expulsion of Professors and the Consequences for PhD Student Outcomes in Nazi Germany,2010
10.1086/656513,Assessing Risky Social Situations,2010
10.1086/656632,The Macroeconomic Implications of Rising Wage Inequality in the United States,2010
10.1086/657576,Journal of Political Economy,2010
10.1086/657922,Optimal Information Disclosure,2010
10.1086/657923,Learning from Prices: Public Communication and Welfare,2010
10.1086/657948,Mechanism Choice and Strategic Bidding in Divisible Good Auctions: An Empirical Analysis of the Turkish Treasury Auction Market,2010
10.1086/657949,Market Penetration Costs and the New Consumers Margin in International Trade,2010
10.1086/657996,Capital Taxation and Ownership When Markets Are Incomplete,2010
10.1086/658160,When Does Labor Scarcity Encourage Innovation?,2010
10.1086/658161,Dynamic Merger Review,2010
10.1086/658371,Should the Personal Computer Be Considered a Technological Revolution? Evidence from U.S. Metropolitan Areas,2010
10.1086/658372,Momentum and Social Learning in Presidential Primaries,2010
10.1086/658496,Erratum: Measurement Error and the Relationship between Investment and <i>q</i>,2010
10.1086/658497,Competitive Markets without Commitment,2010
10.1086/659223,Journal of Political Economy,2010
10.1086/659224,Han Fei Tzŭ (280–233 BC) and Optimal Deterrence,2010
10.1086/659238,Risks for the Long Run and the Real Exchange Rate,2011
10.1086/659311,Sectoral versus Aggregate Shocks: A Structural Factor Analysis of Industrial Production,2011
10.1086/659312,When Is the Government Spending Multiplier Large?,2011
10.1086/659371,A “New Trade” Theory of GATT/WTO Negotiations,2011
10.1086/659637,Journal of Political Economy,2010
10.1086/659638,Intellectual Property and Tax Subsidies as Incentives in Ancient Greece,2010
10.1086/659655,Teacher Performance Pay: Experimental Evidence from India,2011
10.1086/659756,Index to Volume 118,2010
10.1086/660083,Can Health Care Information Technology Save Babies?,2011
10.1086/660087,Journal of Political Economy,2011
10.1086/660088,Rolling Stones Down the Laffer Curve,2011
10.1086/660124,The Allocative Cost of Price Ceilings in the U.S. Residential Market for Natural Gas,2011
10.1086/660298,Factions and Political Competition,2011
10.1086/660730,Leasing and Secondary Markets: Theory and Evidence from Commercial Aircraft,2011
10.1086/660731,Overcoming Ideological Bias in Elections,2011
10.1086/660817,Determinacy and Identification with Taylor Rules,2011
10.1086/660842,The Demarcation of Land and the Role of Coordinating Property Institutions,2011
10.1086/660864,Efficient Search on the Job and the Business Cycle,2011
10.1086/660887,The Competitive Saving Motive: Evidence from Rising Sex Ratios and Savings Rates in China,2011
10.1086/660897,Journal of Political Economy,2011
10.1086/660898,Maskin's Mechanism in the Old West,2011
10.1086/660902,Managing Strategic Buyers,2011
10.1086/661259,Journal of Political Economy,2011
10.1086/661536,Rent Dissipation in the Nevada Territory,2011
10.1086/661983,Can Hearts and Minds Be Bought? The Economics of Counterinsurgency in Iraq,2011
10.1086/662074,Erratum: The Competitive Saving Motive: Evidence from Rising Sex Ratios and Savings Rates in China,2011
10.1086/662221,Investment Shocks and Asset Prices,2011
10.1086/662222,Comparing Risks by Acceptance and Rejection,2011
10.1086/662627,Filtered Social Learning,2011
10.1086/662628,"Income Distribution, Product Quality, and International Trade",2011
10.1086/662720,Heterogeneity and Tests of Risk Sharing,2011
10.1086/662721,Waiting to Imitate: On the Dynamic Pricing of Knowledge,2011
10.1086/662961,Arresting Banking Panics: Federal Reserve Liquidity Provision and the Forgotten Panic of 1929,2011
10.1086/662962,The Impact of Rosenwald Schools on Black Achievement,2011
10.1086/663010,Journal of Political Economy,2011
10.1086/663011,The Role of Middlemen and Money in Exchange,2011
10.1086/663306,Quitters Never Win: The (Adverse) Incentive Effects of Competing with Superstars,2011
10.1086/663868,Journal of Political Economy,2011
10.1086/663869,Stigler's Theory of Optimal Law Enforcement in Thomas More's <i>Utopia</i>,2011
10.1086/664613,The Combinatorial Assignment Problem: Approximate Competitive Equilibrium from Equal Incomes,2011
10.1086/664614,On the Optimal Burden of Proof,2011
10.1086/664615,Does AMD Spur Intel to Innovate More?,2011
10.1086/664820,Do Powerful Politicians Cause Corporate Downsizing?,2011
10.1086/665011,The Money Pump as a Measure of Revealed Preference Violations,2011
10.1086/665405,Buy Coal! A Case for Supply-Side Environmental Policy,2012
10.1086/665415,"Nobel Lecture: United States Then, Europe Now",2012
10.1086/665416,"Regulated Prices, Rent Seeking, and Consumer Surplus",2012
10.1086/665520,Journal of Political Economy,2011
10.1086/665521,Shortages Raise Prices: Military Edition,2011
10.1086/665527,Index to Volume 119,2011
10.1086/665662,What Can Survey Forecasts Tell Us about Information Rigidities?,2012
10.1086/665800,Ethnic Diversity and Preferences for Redistribution,2012
10.1086/665825,"Endogenous Entry, Product Variety, and Business Cycles",2012
10.1086/666101,Journal of Political Economy,2012
10.1086/666102,Flaubert on Trade-off,2012
10.1086/666526,The Aggregate Demand for Treasury Debt,2012
10.1086/666527,On the Valuation of Long-Dated Assets,2012
10.1086/666588,Moving Back Home: Insurance against Labor Market Risk,2012
10.1086/666589,Default and the Maturity Structure in Sovereign Bonds,2012
10.1086/666590,"Rich Dad, Smart Dad: Decomposing the Intergenerational Transmission of Income",2012
10.1086/666655,A Theory of Rational Jurisprudence,2012
10.1086/666669,"Illiquid Banks, Financial Stability, and Interest Rate Policy",2012
10.1086/666746,"The Schooling Decision: Family Preferences, Intergenerational Conflict, and Moral Hazard in the Brazilian <i>Favelas</i>",2012
10.1086/666747,Capital Taxation: Quantitative Explorations of the Inverse Euler Equation,2012
10.1086/666971,Journal of Political Economy,2012
10.1086/666972,Plunkitt: Won Auctioneers: $2.50,2012
10.1086/667224,Journal of Political Economy,2012
10.1086/667225,A Roman TARP Program,2012
10.1086/667941,Fatter Attraction: Anthropometric and Socioeconomic Matching on the Marriage Market,2012
10.1086/667987,On the Size of the Active Management Industry,2012
10.1086/667988,Competitive Equilibrium in Markets for Votes,2012
10.1086/668501,The African Growth Miracle,2012
10.1086/668502,"Interim Rank, Risk Taking, and Performance in Dynamic Tournaments",2012
10.1086/668836,Managerial Turnover in a Changing World,2012
10.1086/668837,Tax Smoothing in Frictional Labor Markets,2012
10.1086/668838,Mixed Motives and the Optimal Size of Voting Bodies,2012
10.1086/668839,A Model of Moral-Hazard Credit Cycles,2012
10.1086/668864,Liquidity and the Threat of Fraudulent Assets,2012
10.1086/668965,Journal of Political Economy,2012
10.1086/668966,Adam Smith: Early Public-Choice Theorist,2012
10.1086/669160,A Model of Persuasion with Boundedly Rational Agents,2012
10.1086/669161,"Country Size, International Trade, and Aggregate Fluctuations in Granular Economies",2012
10.1086/669253,From the Lab to the Field: Cooperation among Fishermen,2012
10.1086/669254,Dynamic Pricing Behavior in Perishable Goods Markets: Evidence from Secondary Markets for Major League Baseball Tickets,2012
10.1086/669540,Dynamics of Consumer Demand for New Durable Goods,2012
10.1086/669672,Journal of Political Economy,2012
10.1086/669673,Progress: A Bumpy Road,2012
10.1086/669681,Moneyspots: Extraneous Attributes and the Coexistence of Money and Interest-Bearing Nominal Bonds,2013
10.1086/669706,Intellectual Property Rights and Innovation: Evidence from the Human Genome,2013
10.1086/669786,Criminal Recidivism after Prison and Electronic Monitoring,2013
10.1086/669877,The Margins of Multinational Production and the Role of Intrafirm Trade,2013
10.1086/669915,Bidding for Army Career Specialties: Improving the ROTC Branching Mechanism,2013
10.1086/670054,Journal of Political Economy,2012
10.1086/670055,Career Concerns in a Fire Sale,2012
10.1086/670056,Index to Volume 120,2012
10.1086/670136,"Trade, Multinational Production, and the Gains from Openness",2013
10.1086/670137,Rebel Tactics,2013
10.1086/670138,Does International Child Sponsorship Work? A Six-Country Study of Impacts on Adult Life Outcomes,2013
10.1086/670271,Financial Frictions and the Persistence of History: A Quantitative Exploration,2013
10.1086/670272,How Important Is the New Goods Margin in International Trade?,2013
10.1086/670359,On the Market for Venture Capital,2013
10.1086/670380,Optimal Apportionment,2013
10.1086/670401,Pass-Through as an Economic Tool: Principles of Incidence under Imperfect Competition,2013
10.1086/670740,Deconstructing Life Cycle Expenditure,2013
10.1086/670741,"The Origins of Inequality: Insiders, Outsiders, Elites, and Commoners",2013
10.1086/670773,Journal of Political Economy,2013
10.1086/670774,K-Level Thinking: Holmes vs. Moriarty,2013
10.1086/671111,Journal of Political Economy,2013
10.1086/671112,The (Short) Monetary History of the Republic of Texas,2013
10.1086/671137,Toward an Understanding of Learning by Doing: Evidence from an Automobile Assembly Plant,2013
10.1086/671179,Smooth Ambiguity Aversion toward Small Risks and Continuous-Time Recursive Utility,2013
10.1086/671180,Valuing Diversity,2013
10.1086/671799,What Ties Return Volatilities to Price Valuations and Fundamentals?,2013
10.1086/671819,Journal of Political Economy,2013
10.1086/671820,Diminishing Marginal Utility,2013
10.1086/672370,Comment on “Moneyspots: Extraneous Attributes and the Coexistence of Money and Interest-Bearing Nominal Bonds” by Ricardo Lagos,2013
10.1086/673166,Moneyspots and Coexistence in the Pure Theory of Money: A Reply to Neil Wallace,2013
10.1086/673402,Stability and Competitive Equilibrium in Trading Networks,2013
10.1086/673472,Endogenous Credit Cycles,2013
10.1086/673867,"Discounting, Values, and Decisions",2013
10.1086/673885,Salience and Consumer Choice,2013
10.1086/673886,The Asymmetric Effects of Financial Frictions,2013
10.1086/674015,Journal of Political Economy,2013
10.1086/674016,Gul and Pesendorfer’s Theory on Temptation and Self-Control in <i>Two and a Half Men</i>,2013
10.1086/674077,The Money Pump as a Measure of Revealed Preference Violations: A Comment,2013
10.1086/674134,How Do Competitive Pressures Affect Incentives to Innovate When There Is a Market for Inventions?,2013
10.1086/674135,Taxation and Redistribution of Residual Income Inequality,2013
10.1086/674142,Credit Shocks and Aggregate Fluctuations in an Economy with Production Heterogeneity,2013
10.1086/674143,The International Diversification Puzzle Is Not as Bad as You Think,2013
10.1086/674362,Equilibrium Imitation and Growth,2014
10.1086/674363,Knowledge Growth and the Allocation of Time,2014
10.1086/674409,Why Blame?,2013
10.1086/674425,A Theory of Capital Controls as Dynamic Terms-of-Trade Manipulation,2014
10.1086/674549,"Labor Hiring, Investment, and Stock Return Predictability in the Cross Section",2014
10.1086/674550,An Efficient and Incentive Compatible Dynamic Auction for Multiple Complements,2014
10.1086/674633,"An Alternative Theory of the Plant Size Distribution, with Geography and Intra- and International Trade",2014
10.1086/674968,Efficient Responses to Targeted Cash Transfers,2014
10.1086/674988,Chiefs: Economic Development and Elite Control of Civil Society in Sierra Leone,2014
10.1086/675238,The Signaling Value of a High School Diploma,2014
10.1086/675374,Journal of Political Economy,2013
10.1086/675375,Arbitraging Nonlinear Sales Taxes,2013
10.1086/675451,Index to Volume 121,2013
10.1086/675503,"Equilibrium Tuition, Applications, Admissions, and Enrollment in the College Market",2014
10.1086/675534,"Productive Cities: Sorting, Selection, and Agglomeration",2014
10.1086/675535,The Nature of Countercyclical Income Risk,2014
10.1086/675536,"Housing Market Spillovers: Evidence from the End of Rent Control in Cambridge, Massachusetts",2014
10.1086/675724,Journal of Political Economy,2013
10.1086/675725,On the Warm-Glow vs. Pure Altruism Motivations for Charitable Giving,2013
10.1086/675805,A Nation of Immigrants: Assimilation and Economic Outcomes in the Age of Mass Migration,2014
10.1086/675910,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015
10.1086/675923,"<i>JPE</i> Data on Time to First Decision, 2009–2013",2014
10.1086/676119,Comment on the Campbell-Cochrane Habit Model,2015
10.1086/676141,Spatial Sorting,2014
10.1086/676316,Implications of an Economic Theory of Conflict: Hindu-Muslim Violence in India,2014
10.1086/676333,“A” Business by Any Other Name: Firm Name Choice as a Signal of Firm Quality,2014
10.1086/676334,The Private Returns to Public Office,2014
10.1086/676404,"Communication in Federal Politics: Universalism, Policy Uniformity, and the Optimal Allocation of Fiscal Authority",2014
10.1086/676405,Extensive and Intensive Investment over the Business Cycle,2014
10.1086/676455,Journal of Political Economy,2014
10.1086/676456,The Theory of Marriage: More Evidence,2014
10.1086/676557,"Coagglomeration, Clusters, and the Scale and Composition of Cities",2014
10.1086/676597,Implementing the “Wisdom of the Crowd”,2014
10.1086/676931,Mechanism Design with Communication Constraints,2014
10.1086/676932,Crime and the Depenalization of Cannabis Possession: Evidence from a Policing Experiment,2014
10.1086/677072,Dynamic Inputs and Resource (Mis)Allocation,2014
10.1086/677185,Journal of Political Economy,2014
10.1086/677186,Delegation and Opportunity Costs in the White House,2014
10.1086/677189,Disease and Development Revisited,2014
10.1086/677190,"Disease and Development: A Reply to Bloom, Canning, and Fink",2014
10.1086/677191,Personality Traits and the Marriage Market,2014
10.1086/677253,Competing for Consumer Inattention,2014
10.1086/677254,Misconceptions and Game Form Recognition: Challenges to Theories of Revealed Preference and Framing,2014
10.1086/677255,Racial Disparity in Federal Criminal Sentences,2014
10.1086/677349,Leverage and the Foreclosure Crisis,2015
10.1086/677350,Suspense and Surprise,2015
10.1086/677660,Journal of Political Economy,2014
10.1086/677661,The Role of Religion in Economic Trust,2014
10.1086/677756,Measuring Returns to Hospital Care: Evidence from Ambulance Referral Patterns,2015
10.1086/678191,Journal of Political Economy,2014
10.1086/678192,A Literary Theory of Games and Economic Behavior by William Shakespeare,2014
10.1086/678456,Nobel Lecture: Uncertainty Outside and Inside Economic Models,2014
10.1086/679283,Asset Pricing and Asymmetric Reasoning,2015
10.1086/679284,The Origins of Savings Behavior,2015
10.1086/679333,Journal of Political Economy,2014
10.1086/679334,It Takes More than Economics to Be a Great Economist,2014
10.1086/679496,Linear Social Interactions Models,2015
10.1086/679497,Estimating the Cream Skimming Effect of School Choice,2015
10.1086/679498,The Generalized Roy Model and the Cost-Benefit Analysis of Social Programs,2015
10.1086/679626,How Effective Is the Minimum Wage at Supporting the Poor?,2015
10.1086/679627,A Flying Start? Maternity Leave Benefits and Long-Run Outcomes of Children,2015
10.1086/680169,Index to Volume 122,2014
10.1086/680337,Journal of Political Economy,2014
10.1086/680338,Business Cycles May Have Been Solutions to the Problem of the Social Planner for a Long Time,2014
10.1086/680415,Preface,2015
10.1086/680452,JPE Submissions,2015
10.1086/680685,Robust Comparative Statics in Large Dynamic Economies,2015
10.1086/680686,"Women and Power: Unpopular, Unwilling, or Held Back?",2015
10.1086/680936,Environmental Regulations and Corruption: Automobile Emissions in Mexico City,2015
10.1086/680968,Journal of Political Economy,2015
10.1086/680969,Do You Expect to Understand Advances in Economics Easily?,2015
10.1086/680995,Standard-Essential Patents,2015
10.1086/680996,"Young, Old, Conservative, and Bold: The Implications of Heterogeneity and Finite Lives for Asset Pricing",2015
10.1086/681241,Uncertainty and Disagreement in Equilibrium Models,2015
10.1086/681575,Economic Effects of Runs on Early “Shadow Banks”: Trust Companies and the Impact of the Panic of 1907,2015
10.1086/681592,Poultry in Motion: A Study of International Trade Finance Practices,2015
10.1086/681593,Adverse Selection in the Annuity Market and the Role for Social Security,2015
10.1086/681595,Journal of Political Economy,2015
10.1086/681596,Back Cover,2015
10.1086/681640,The Fragile Benefits of Endowment Destruction,2015
10.1086/681641,The Anatomy of French Production Hierarchies,2015
10.1086/682270,Journal of Political Economy,2015
10.1086/682271,Back Cover,2015
10.1086/682367,<i>Capital in the Twenty-First Century:</i>A Review Essay,2015
10.1086/682574,Is Piketty’s “Second Law of Capitalism” Fundamental?,2015
10.1086/682584,Strategic Mass Killings,2015
10.1086/682678,"Entrepreneurs, Risk Aversion, and Dynamic Firms",2015
10.1086/682679,Political Economy in a Changing World,2015
