DOI,Title,Published Date
10.1257/0002828042002606,The Politician and the Judge: Accountability in Government,2004
10.1257/0002828042002615,The Cost of Business Cycles Under Endogenous Growth,2004
10.1257/0002828042002624,Policy Gambles,2004
10.1257/0002828042002633,The Long and Short of the Canada-U.S. Free Trade Agreement,2004
10.1257/0002828042002642,"Insurance, Consumption, and Saving: A Dynamic Analysis in Continuous Time",2004
10.1257/0002828042002651,A New Measure of Monetary Shocks: Derivation and Implications,2004
10.1257/0002828042002660,Sunk Investments Lead to Unpredictable Prices,2004
10.1257/0002828042002679,Desegregation and Black Dropout Rates,2004
10.1257/0002828042002688,The Home-Market Effect and Bilateral Trade Patterns,2004
10.1257/0002828042002697,Rational Overoptimism (and Other Biases),2004
10.1257/0002828042002705,Running to Keep in the Same Place: Consumer Choice as a Game of Status,2004
10.1257/0002828042002714,The Opportunity Criterion: Consumer Sovereignty Without the Assumption of Coherent Preferences,2004
10.1257/0002828042002723,Real Exchange Rate Fluctuations and the Dynamics of Retail Trade Industries on the U.S.-Canada Border,2004
10.1257/0002828042002732,A Comment on the Economics of Labor Adjustment: Mind the Gap: Reply,2004
10.1257/0002828042002741,"Inequality Aversion, Efficiency, and Maximin Preferences in Simple Distribution Experiments",2004
10.1257/0002828043052169,Does School Integration Generate Peer Effects? Evidence from Boston's Metco Program,2004
10.1257/0002828043052178,Constructing Price Indexes across Space and Time: The Case of the European Union,2004
10.1257/0002828043052187,Social Comparisons and Pro-social Behavior: Testing “Conditional Cooperation” in a Field Experiment,2004
10.1257/0002828043052196,Progressive Taxation and Long-Run Growth,2004
10.1257/0002828043052204,Confidence-Enhanced Performance,2004
10.1257/0002828043052213,Intergenerational Persistence of Earnings: The Role of Early and College Education,2004
10.1257/0002828043052222,Addiction and Cue-Triggered Decision Processes,2004
10.1257/0002828043052231,A Group Rule—Utilitarian Approach to Voter Turnout: Theory and Evidence,2004
10.1257/0002828043052240,"Bad Beta, Good Beta",2004
10.1257/0002828043052259,Capturing Knowledge within and across Firm Boundaries: Evidence from Clinical Development,2004
10.1257/0002828043052268,Riding the South Sea Bubble,2004
10.1257/0002828043052277,Does Fund Size Erode Mutual Fund Performance? The Role of Liquidity and Organization,2004
10.1257/0002828043052286,Rationalizing the Penn World Table: True Multilateral Indices for International Comparisons of Real Income,2004
10.1257/0002828043052295,"The Interest Rate, Learning, and Inventory Investment",2004
10.1257/0002828043052303,Gibrat's Law for (All) Cities,2004
10.1257/0002828043052312,International Protection of Intellectual Property,2004
10.1257/0002828043052321,Why Parents Play Favorites: Explanations for Unequal Bequests,2004
10.1257/0002828043052330,An Efficient Ascending-Bid Auction for Multiple Objects,2004
10.1257/0002828043052349,When Does Learning in Games Generate Convergence to Nash Equilibria? The Role of Supermodularity in an Experimental Setting,2004
10.1257/0002828043052358,The Effect of Health Risk on Housing Values: Evidence from a Cancer Cluster,2004
10.1257/0002828043052367,"Partnership Firms, Reputation, and Human Capital",2004
10.1257/0002828043052376,"Markups, Aggregation, and Inventory Adjustment",2004
10.1257/000282804322970670,Social Security,2004
10.1257/000282804322970689,Constitutional Rules and Fiscal Policy Outcomes,2004
10.1257/000282804322970698,Bidder Discounts and Target Premia in Takeovers,2004
10.1257/000282804322970706,Costly Voting,2004
10.1257/000282804322970715,Factor Proportions and the Structure of Commodity Trade,2004
10.1257/000282804322970724,Do We Really Know That the WTO Increases Trade?,2004
10.1257/000282804322970733,Do Police Reduce Crime? Estimates Using the Allocation of Police Forces After a Terrorist Attack,2004
10.1257/000282804322970742,Dynamic Pricing in the Presence of Antidumping Policy: Theory and Evidence,2004
10.1257/000282804322970751,"The Effect of Education on Crime: Evidence from Prison Inmates, Arrests, and Self-Reports",2004
10.1257/000282804322970760,Testing for Indeterminacy: An Application to U.S. Monetary Policy,2004
10.1257/000282804322970779,Internet Job Search and Unemployment Durations,2004
10.1257/000282804322970788,"Public Housing, Housing Vouchers, and Student Achievement: Evidence from Public Housing Demolitions in Chicago",2004
10.1257/000282804322970797,Pareto-Efficient International Taxation,2004
10.1257/000282804322970805,Understanding Trend and Cycle in Asset Values: Reevaluating the Wealth Effect on Consumption,2004
10.1257/000282804322970814,Export Versus FDI with Heterogeneous Firms,2004
10.1257/000282804322970823,Vertical Relationships and Competition in Retail Gasoline Markets: Empirical Evidence from Contract Changes in Southern California,2004
10.1257/000282804322970832,How Will 401(k) Pension Plans Affect Retirement Income?,2004
10.1257/000282804322970841,The Impact of Labor Strikes on Consumer Demand: An Application to Professional Sports,2004
10.1257/000282804322970850,Estimating the Effect of Mother’s Schooling on Children’s Schooling Using a Sample of Adoptees,2004
10.1257/000282804322970869,On A Political Solution to the NIMBY Conflict,2004
10.1257/000282804322970878,Verifying the Solution from a Nonlinear Solver: A Case Study: Comment,2004
10.1257/000282804322970887,Verifying the Solution from a Nonlinear Solver: A Case Study: Reply,2004
10.1257/000282804322970896,Verifying the Solution from a Nonlinear Solver: A Case Study: Comment,2004
10.1257/000282804322970904,Verifying the Solution from a Nonlinear Solver: A Case Study: Reply,2004
10.1257/0002828053828437,Demand Reduction in Multi-Unit Auctions: Evidence from a Sportscard Field Experiment: Comment,2005
10.1257/0002828053828446,The Sensitivity of Long-Term Interest Rates to Economic News: Evidence and Implications for Macroeconomic Models,2005
10.1257/0002828053828455,Will U.S. Agriculture Really Benefit from Global Warming? Accounting for Irrigation in the Hedonic Approach,2005
10.1257/0002828053828464,A Political Economy Model of Congressional Careers,2005
10.1257/0002828053828473,The Case for Open-Market Purchases in a Liquidity Trap,2005
10.1257/0002828053828482,Employment Fluctuations with Equilibrium Wage Stickiness,2005
10.1257/0002828053828491,An Empirical Assessment of the Comparative Advantage Gains from Trade: Evidence from Japan,2005
10.1257/0002828053828509,Patent Citations and the Geography of Knowledge Spillovers: A Reassessment,2005
10.1257/0002828053828518,Estimation and Inference of Impulse Responses by Local Projections,2005
10.1257/0002828053828527,How to Protect Future Generations Using Tax-Base Restrictions,2005
10.1257/0002828053828536,Demand Reduction in Multi-Unit Auctions: Evidence from a Sportscard Field Experiment: Reply,2005
10.1257/0002828053828545,Rethinking Social Insurance,2005
10.1257/0002828053828554,Extracting Inflation from Stock Returns to Test Purchasing Power Parity,2005
10.1257/0002828053828563,The Quantity and Quality of Life and the Evolution of World Inequality,2005
10.1257/0002828053828572,The Cyclical Behavior of Equilibrium Unemployment and Vacancies,2005
10.1257/0002828053828581,Bond Risk Premia,2005
10.1257/0002828053828590,"Distance, Time, and Specialization: Lean Retailing in General Equilibrium",2005
10.1257/0002828053828608,Are Delays in Academic Publishing Necessary?,2005
10.1257/0002828053828617,Patent Citations and the Geography of Knowledge Spillovers: A Reassessment: Reply,2005
10.1257/0002828053828626,Wealth as a Determinant of Comparative Advantage,2005
10.1257/0002828053828635,Why the Apple Doesn’t Fall Far: Understanding Intergenerational Transmission of Human Capital,2005
10.1257/0002828053828644,Patent Citations and the Geography of Knowledge Spillovers: A Reassessment: Comment,2005
10.1257/0002828053828653,Optimal Monetary Policy with Relative Price Distortions,2005
10.1257/0002828053828662,Deception: The Role of Consequences,2005
10.1257/0002828053828671,"Educational Reform, Ability, and Family Background",2005
10.1257/0002828053828680,The Baby Boom and Baby Bust,2005
10.1257/0002828053828699,Financial Reform: What Shakes It? What Shapes It?,2005
10.1257/0002828053828707,"In Search of the Holy Grail: Policy Convergence, Experimentation, and Economic Performance",2005
10.1257/0002828054201242,Do Rural Banks Matter? Evidence from the Indian Social Banking Experiment,2005
10.1257/0002828054201251,Some Evolutionary Foundations for Price Level Rigidity,2005
10.1257/0002828054201260,Conglomerate Entrenchment under Optimal Financial Contracting,2005
10.1257/0002828054201279,International Unions,2005
10.1257/0002828054201288,Heterogeneous Patience and the Term Structure of Real Interest Rates,2005
10.1257/0002828054201297,The Wrong Kind of Transparency,2005
10.1257/0002828054201305,"The Rise of Europe: Atlantic Trade, Institutional Change, and Economic Growth",2005
10.1257/0002828054201314,"Does Competition for Capital Discipline Governments? Decentralization, Globalization, and Public Policy",2005
10.1257/0002828054201323,The Collapse of a Medical Labor Clearinghouse (and Why Such Failures Are Rare),2005
10.1257/0002828054201332,Understanding European Real Exchange Rates,2005
10.1257/0002828054201341,William Allen Brock,2005
10.1257/0002828054201350,Sunspots in the Laboratory,2005
10.1257/0002828054201369,Long-Term Contracting with Markovian Consumers,2005
10.1257/0002828054201378,Risk Aversion and Incentive Effects: Comment,2005
10.1257/0002828054201387,"The Willingness to Pay–Willingness to Accept Gap, the “Endowment Effect,” Subject Misconceptions, and Experimental Procedures for Eliciting Valuations",2005
10.1257/0002828054201396,The Variety and Quality of a Nation's Exports,2005
10.1257/0002828054201404,The Evolution of High Incomes in Northern America: Lessons from Canadian Evidence,2005
10.1257/0002828054201413,Competition and Incentives with Motivated Agents,2005
10.1257/0002828054201422,Equilibrium Investment and Asset Prices under Imperfect Corporate Control,2005
10.1257/0002828054201431,Are Two Heads Better Than One? Team versus Individual Play in Signaling Games,2005
10.1257/0002828054201440,Independent Auditors' Report,2005
10.1257/0002828054201459,Risk Aversion and Incentive Effects: New Data without Order Effects,2005
10.1257/0002828054201468,"Ethnic Polarization, Potential Conflict, and Civil Wars",2005
10.1257/0002828054201477,"House Prices, Borrowing Constraints, and Monetary Policy in the Business Cycle",2005
10.1257/0002828054201486,"Mortality Reductions, Educational Attainment, and Fertility Choice",2005
10.1257/0002828054201495,State “Currencies” and the Transition to the U.S. Dollar: Clarifying Some Confusions,2005
10.1257/0002828054825466,Matching with Contracts,2005
10.1257/0002828054825475,Bidding with Securities: Auctions and Security Design,2005
10.1257/0002828054825484,Does School Choice Lead to Sorting? Evidence from Tiebout Variation,2005
10.1257/0002828054825493,Optimal Expectations,2005
10.1257/0002828054825501,How Do Patent Laws Influence Innovation? Evidence from Nineteenth-Century World's Fairs,2005
10.1257/0002828054825510,Does Britain or the United States Have the Right Gasoline Tax?,2005
10.1257/0002828054825529,The Central Role of Noise in Evaluating Interventions That Use Test Scores to Rank Schools,2005
10.1257/0002828054825538,Legislative Bargaining under Weighted Voting,2005
10.1257/0002828054825547,Racial Discrimination in Labor Markets with Posted Wage Offers,2005
10.1257/0002828054825556,Precautionary Saving and Consumption Fluctuations,2005
10.1257/0002828054825565,Effective Exchange Rates and the Classical Gold Standard Adjustment,2005
10.1257/0002828054825574,"History, Institutions, and Economic Performance: The Legacy of Colonial Land Tenure Systems in India",2005
10.1257/0002828054825583,"When Optimal Choices Feel Wrong: A Laboratory Study of Bayesian Updating, Complexity, and Affect",2005
10.1257/0002828054825592,Meetings with Costly Participation: Reply,2005
10.1257/0002828054825600,Incomplete Contracts and the Product Cycle,2005
10.1257/0002828054825619,The Market for News,2005
10.1257/0002828054825628,Meetings with Costly Participation: Comment,2005
10.1257/0002828054825637,Uncertainty and Hyperbolic Discounting,2005
10.1257/0002828054825646,The Political Economy of Corporate Governance,2005
10.1257/0002828054825655,Fairness and Redistribution,2005
10.1257/0002828054825664,State “Currencies” and the Transition to the U.S. Dollar: Reply—Including a New View from Canada,2005
10.1257/0002828054825673,Secrecy and Safety,2005
10.1257/0002828054825682,"Homeownership, Community Interactions, and Segregation",2005
10.1257/0002828054825691,Unnatural Selection: Perverse Incentives and the Misallocation of Credit in Japan,2005
10.1257/000282805774669565,The Bundling of Academic Journals,2005
10.1257/000282805774669574,A Framework for Exploring the Macroeconomic Determinants of Systematic Risk,2005
10.1257/000282805774669583,Cost-Effective Policies to Reduce Vehicle Emissions,2005
10.1257/000282805774669592,Report of the Representative to the International Economic Association,2005
10.1257/000282805774669600,"Charity Care, Risk Pooling, and the Decline in Private Health Insurance",2005
10.1257/000282805774669619,The Increased Frequency and Duration of the Postdoctorate Career Stage,2005
10.1257/000282805774669628,Explaining the Short Careers of High-Achieving Teachers in Schools with Low-Performing Students,2005
10.1257/000282805774669637,The Boston Public School Match,2005
10.1257/000282805774669646,"Racial Profiling as a Public Policy Question: Efficiency, Equity, and Ambiguity",2005
10.1257/000282805774669655,"Moore's Law, Competition, and Intel's Productivity in the Mid-1990s",2005
10.1257/000282805774669664,The Influence of Technology on Foreign Direct Investment,2005
10.1257/000282805774669673,The Cost of Reducing Gasoline Consumption,2005
10.1257/000282805774669682,Report of the Search Committee for the Editor of the AER,2005
10.1257/000282805774669691,The Gastroenterology Fellowship Market: Should There Be a Match?,2005
10.1257/000282805774669709,The Neuroeconomics of Distrust: Sex Differences in Behavior and Physiology,2005
10.1257/000282805774669718,Value of a Statistical Life: Relative Position vs. Relative Age,2005
10.1257/000282805774669727,Grants versus Loans for Development Banks,2005
10.1257/000282805774669736,Neuroeconomic Foundations of Trust and Social Preferences: Initial Evidence,2005
10.1257/000282805774669745,Report of the Treasurer,2005
10.1257/000282805774669754,The Role of Dynamic Scoring in the Federal Budget Process: Closing the Gap between Theory and Practice,2005
10.1257/000282805774669763,Vanishing Children: From High Unemployment to Low Fertility in Developed Countries,2005
10.1257/000282805774669772,Involving Undergraduates in Research To Encourage Them To Undertake Ph.D. Study in Economics,2005
10.1257/000282805774669781,"Skill-Sorting, Self-Selectivity, and Immigration Policy Regime Change: Two Surveys of Chinese Graduate Students' Intention to Study Abroad",2005
10.1257/000282805774669790,Does Teaching Enhance Research in Economics?,2005
10.1257/000282805774669808,Dynamic Inefficiencies in Insurance Markets: Evidence from Long-Term Care Insurance,2005
10.1257/000282805774669817,Optimal Search Profiling with Linear Deterrence,2005
10.1257/000282805774669826,Report of the Editor,2005
10.1257/000282805774669835,"Minutes of the Annual Meeting Philadelphia, PA January 8, 2005",2005
10.1257/000282805774669844,Effects of Insurance Coverage on Use of Care and Health Outcomes for Nonpoor Young Women,2005
10.1257/000282805774669853,American Economic Association Universal Academic Questionnaire Summary Statistics,2005
10.1257/000282805774669862,Information on the Association,2005
10.1257/000282805774669871,Property Rights and the International Organization of Production,2005
10.1257/000282805774669880,The Economics of Governance,2005
10.1257/000282805774669899,An Investigation of the Effects of Alcohol Consumption and Alcohol Policies on Youth Risky Sexual Behaviors,2005
10.1257/000282805774669907,Socioeconomic Differences in the Adoption of New Medical Technologies,2005
10.1257/000282805774669916,From Education to Democracy?,2005
10.1257/000282805774669925,Are Positional Concerns Stronger in Some Domains than in Others?,2005
10.1257/000282805774669934,Meese-Rogoff Redux: Micro-Based Exchange-Rate Forecasting,2005
10.1257/000282805774669943,The 1918 Influenza Pandemic and Subsequent Health Outcomes: An Analysis of SIPP Data,2005
10.1257/000282805774669952,Editors' Introduction,2005
10.1257/000282805774669961,Why Have Housing Prices Gone Up?,2005
10.1257/000282805774669970,Report of the Committee on Economic Education,2005
10.1257/000282805774669989,A Kidney Exchange Clearinghouse in New England,2005
10.1257/000282805774669998,“Dysfunctional Identities” Can Be Rational,2005
10.1257/000282805774670004,What Does the Taxable Income Elasticity Say About Dynamic Responses to Tax Changes?,2005
10.1257/000282805774670013,Sudden Stops and Output Drops,2005
10.1257/000282805774670022,Implications of Intellectual Property Rights for Dynamic Gains from Trade,2005
10.1257/000282805774670031,"Passenger Profiling, Imperfect Screening, and Airport Security",2005
10.1257/000282805774670040,The Labor-Market Impact of High-Skill Immigration,2005
10.1257/000282805774670059,Do Democratic Transitions Produce Bad Economic Outcomes?,2005
10.1257/000282805774670068,Fellowship Stipend Support and the Supply of Science and Engineering Students: NSF Graduate Research Fellowships,2005
10.1257/000282805774670077,"Metropolitan-Specific Estimates of the Price Elasticity of Supply of Housing, and Their Sources",2005
10.1257/000282805774670086,Infertility Insurance Mandates and Fertility,2005
10.1257/000282805774670095,Fear and Greed in Financial Markets: A Clinical Study of Day-Traders,2005
10.1257/000282805774670103,The Neuroeconomics of Mind Reading and Empathy,2005
10.1257/000282805774670112,Open Access and Academic Journal Quality,2005
10.1257/000282805774670121,The Consequences of the Growth of Health Insurance Premiums,2005
10.1257/000282805774670130,Do Returns to Schooling Differ by Race and Ethnicity?,2005
10.1257/000282805774670149,Do Faculty Serve as Role Models? The Impact of Instructor Gender on Female Students,2005
10.1257/000282805774670158,Resource and Peer Impacts on Girls' Academic Achievement: Evidence from a Randomized Experiment,2005
10.1257/000282805774670167,The New York City High School Match,2005
10.1257/000282805774670176,"Parental Child Care in Single-Parent, Cohabiting, and Married-Couple Families: Time-Diary Evidence from the United Kingdom",2005
10.1257/000282805774670185,Foreign Direct Investment and the Domestic Capital Stock,2005
10.1257/000282805774670194,Modeling Bond Yields in Finance and Macroeconomics,2005
10.1257/000282805774670202,Report of the Director,2005
10.1257/000282805774670211,Foreword,2005
10.1257/000282805774670220,Heavy Alcohol Use and the Commission of Nuisance Crime: Evidence from Underage Drunk Driving Laws,2005
10.1257/000282805774670239,Report of the Committee on the Status of Women in the Economics Profession,2005
10.1257/000282805774670248,"Access to Care, Provider Choice, and the Infant Health Gradient",2005
10.1257/000282805774670257,Learning and Statistical Discrimination,2005
10.1257/000282805774670266,Welfare-Enhancing Technological Change and the Growth of Obesity,2005
10.1257/000282805774670275,Dynamic Scoring: An Introduction to the Issues,2005
10.1257/000282805774670284,Are Alcohol Tax Hikes Fully Passed Through to Prices? Evidence from Alaska,2005
10.1257/000282805774670293,Regulation and the High Cost of Housing in California,2005
10.1257/000282805774670301,Minutes of the Executive Committee Meetings,2005
10.1257/000282805774670310,Health and Wealth among the Poor: India and South Africa Compared,2005
10.1257/000282805774670329,"The Volume–Outcome Effect, Scale Economies, and Learning-by-Doing",2005
10.1257/000282805774670338,Report of the Editor,2005
10.1257/000282805774670347,Academic Journal Pricing and the Demand of Libraries,2005
10.1257/000282805774670356,Federalism and the Democratic Transition: Lessons from South Africa,2005
10.1257/000282805774670365,Implicit Discrimination,2005
10.1257/000282805774670374,CBO's Analysis of the Macroeconomic Effects of the President's Budget,2005
10.1257/000282805774670383,Views of Teaching and Research in Economics and Other Disciplines,2005
10.1257/000282805774670392,Positional Externalities Cause Large and Preventable Welfare Losses,2005
10.1257/000282805774670400,Report of the Finance Committee,2005
10.1257/000282805774670419,The Net Effect of an Alcohol Tax Increase on Death Rates in Middle Age,2005
10.1257/000282805774670428,Does Monetary Policy Affect Relative Educational Unemployment Rates?,2005
10.1257/000282805774670437,Coordinating Creditors,2005
10.1257/000282805774670446,"A Teacher Like Me: Does Race, Ethnicity, or Gender Matter?",2005
10.1257/000282805774670455,"Employer Learning, Statistical Discrimination and Occupational Attainment",2005
10.1257/000282805774670464,"What Explains Differences in Smoking, Drinking, and Other Health-Related Behaviors?",2005
10.1257/000282805774670473,Report of the Editor,2005
10.1257/000282805774670482,Is Pay-as-You-Drive Insurance a Better Way to Reduce Gasoline than Gasoline Taxes?,2005
10.1257/000282805774670491,Report of the Secretary for 2004,2005
10.1257/000282805774670509,Returning to the Returns to Computer Use,2005
10.1257/000282805774670518,Complementarities between Outsourcing and Foreign Sourcing,2005
10.1257/000282805774670527,Tax-Transfer Policy and Labor-Market Outcomes,2005
10.1257/000282805774670536,Distributional and Efficiency Impacts of Gasoline Taxes: An Econometrically Based Multi-market Study,2005
10.1257/000282805774670545,Tracing the Economic Impact of Cumulative Discrimination,2005
10.1257/000282805775014236,How Do Hospitals Respond to Price Changes?,2005
10.1257/000282805775014245,A Model of Positive Self-Image in Subjective Assessments,2005
10.1257/000282805775014254,Crises and Capital Requirements in Banking,2005
10.1257/000282805775014263,Does Increasing Women's Schooling Raise the Schooling of the Next Generation? Reply,2005
10.1257/000282805775014272,The Impact of Outsourcing to China on Hong Kong's Labor Market,2005
10.1257/000282805775014281,Annuities and Individual Welfare,2005
10.1257/000282805775014290,Estimating the Value of Proposal Power,2005
10.1257/000282805775014308,Fact-Free Learning,2005
10.1257/000282805775014317,Herding and Contrarian Behavior in Financial Markets: An Internet Experiment,2005
10.1257/000282805775014326,Are Banks Really Special? New Evidence from the FDIC-Induced Failure of Healthy Banks,2005
10.1257/000282805775014335,Services as Experience Goods: An Empirical Examination of Consumer Learning in Automobile Insurance,2005
10.1257/000282805775014344,On the Irrelevance of Input Prices for Make-or-Buy Decisions,2005
10.1257/000282805775014353,Does Increasing Women's Schooling Raise the Schooling of the Next Generation? Comment,2005
10.1257/000282805775014362,Bubbles and Experience: An Experiment,2005
10.1257/000282805775014371,A Spatial Theory of Trade,2005
10.1257/000282805775014380,"Human Capital Formation, Life Expectancy, and the Process of Development",2005
10.1257/000282805775014399,The Savers-Spenders Theory of Fiscal Policy: Corrigendum,2005
10.1257/000282805775014407,Using Experimental Economics to Measure Social Capital and Predict Financial Decisions,2005
10.1257/000282805775014416,Manufacturer Liability for Harms Caused by Consumers to Others,2005
10.1257/000282805775014425,The Macroeconomics of Child Labor Regulation,2005
10.1257/000282805775014434,Cooperation under the Shadow of the Future: Experimental Evidence from Infinitely Repeated Games,2005
10.1257/000282805775014443,Herd Behavior in a Laboratory Financial Market,2005
10.1257/000282805775014452,Contracting on Time,2005
10.1257/000282805775014461,Tax-Motivated Trading by Individual Investors,2005
10.1257/000282806776157506,International Protection of Intellectual Property: Corrigendum,2006
10.1257/000282806776157515,Why Beauty Matters,2006
10.1257/000282806776157524,Do Labor Issues Matter in the Determination of U.S. Trade Policy? An Empirical Reevaluation,2006
10.1257/000282806776157533,"Inequality, Lobbying, and Resource Allocation",2006
10.1257/000282806776157542,Free Markets and Fettered Consumers,2006
10.1257/000282806776157551,The <i>New York Times</i> and the Market for Local Newspapers,2006
10.1257/000282806776157560,Can Rational Expectations Sticky-Price Models Explain Inflation Dynamics?,2006
10.1257/000282806776157579,An Alternative Test of Racial Prejudice in Motor Vehicle Searches: Theory and Evidence,2006
10.1257/000282806776157588,Managing Growth to Achieve Efficient Coordination in Large Groups,2006
10.1257/000282806776157597,"Social Value of Public Information: Morris and Shin (2002) Is Actually Pro-Transparency, Not Con: Reply",2006
10.1257/000282806776157605,Persistent Distortionary Policies with Asymmetric Information,2006
10.1257/000282806776157614,"Wealth Concentration in a Developing Economy: Paris and France, 1807–1994",2006
10.1257/000282806776157623,Benefit-Cost in a Benevolent Society,2006
10.1257/000282806776157632,Advertising Content,2006
10.1257/000282806776157641,Estimating Average and Local Average Treatment Effects of Education when Compulsory Schooling Laws Really Matter,2006
10.1257/000282806776157650,"Social Value of Public Information: Comment: Morris and Shin (2002) Is Actually Pro-Transparency, Not Con",2006
10.1257/000282806776157669,The Evolution of Managerial Expertise: How Corporate Culture Can Run Amok,2006
10.1257/000282806776157678,Were There Regime Switches in U.S. Monetary Policy?,2006
10.1257/000282806776157687,Do Technological Improvements in the Manufacturing Sector Raise or Lower Employment?,2006
10.1257/000282806776157696,Odious Debt,2006
10.1257/000282806776157704,Politically Connected Firms,2006
10.1257/000282806776157713,On the Workings of a Cartel: Evidence from the Norwegian Cement Industry,2006
10.1257/000282806776157722,"Information Gathering, Transaction Costs, and the Property Rights Approach",2006
10.1257/000282806776157731,The Long-Term Impact of Military Service on Health: Evidence from World War II and Korean War Veterans,2006
10.1257/000282806776157740,Economic Conditions Early in Life and Individual Mortality,2006
10.1257/000282806776157759,Money in a Theory of Banking,2006
10.1257/000282806776157768,National Treatment in the GATT,2006
10.1257/000282806776157777,Putting Risk in Its Proper Place,2006
10.1257/000282806777211595,Vertical Integration and Competition,2006
10.1257/000282806777211603,"Report of the Director, <i>Job Openings for Economists</i>",2006
10.1257/000282806777211612,Matriculation in U.S. Economics Ph.D. Programs: How Many Accepted Americans Do Not Enroll?,2006
10.1257/000282806777211621,Has Government Investment Crowded Out Private Investment in India?,2006
10.1257/000282806777211630,The Impact of State Licensing Regulations on Low-Skilled Immigrants: The Case of Vietnamese Manicurists,2006
10.1257/000282806777211649,Certificate of Incorporation and Bylaws,2006
10.1257/000282806777211658,The Impact of Group Membership on Cooperation and Norm Enforcement: Evidence Using Random Assignment to Real Social Groups,2006
10.1257/000282806777211667,Postsecondary Education and Increasing Wage Inequality,2006
10.1257/000282806777211676,Lessons from the Debt-Deflation Theory of Sudden Stops,2006
10.1257/000282806777211685,The Regulatory Record of the Greenspan Fed,2006
10.1257/000282806777211694,The Government's Valuation of Military Life-Saving in War: A Cost Minimization Approach,2006
10.1257/000282806777211702,Report of the Committee on the Status of Women in the Economics Profession,2006
10.1257/000282806777211711,"Minutes of the Annual Meeting Boston, MA January 7, 2006",2006
10.1257/000282806777211720,Asian Growth and African Development,2006
10.1257/000282806777211739,Report of the Secretary for 2005,2006
10.1257/000282806777211748,Factor Reallocation in Eastern Germany after Reunification,2006
10.1257/000282806777211757,Point Shaving: Corruption in NCAA Basketball,2006
10.1257/000282806777211766,Did Medicare Induce Pharmaceutical Innovation?,2006
10.1257/000282806777211775,Institutional Entrepreneurs,2006
10.1257/000282806777211784,"Editor, <i>Journal of Economic Perspectives</i>",2006
10.1257/000282806777211793,The Evolution of a Global Climate Change Agreement,2006
10.1257/000282806777211801,"Editor, <i>Journal of Economic Literature</i>",2006
10.1257/000282806777211810,Report of the Treasurer,2006
10.1257/000282806777211829,On Overborrowing,2006
10.1257/000282806777211838,The Effects of the 2003 Dividend Tax Cut on Corporate Behavior: Interpreting the Evidence,2006
10.1257/000282806777211847,"Poverty, Political Freedom, and the Roots of Terrorism",2006
10.1257/000282806777211856,Sudden Stops and Phoenix Miracles in Emerging Markets,2006
10.1257/000282806777211865,Prior User Rights,2006
10.1257/000282806777211874,The Dynamics of Open-Source Contributors,2006
10.1257/000282806777211883,"Colorism, Complexion Homogamy, and Household Wealth: Some Historical Evidence",2006
10.1257/000282806777211892,How Widespread Was Late Trading in Mutual Funds?,2006
10.1257/000282806777211900,"From Inflation to More Inflation, Disinflation, and Low Inflation",2006
10.1257/000282806777211919,Gender and Performance: Evidence from School Assignment by Randomized Lottery,2006
10.1257/000282806777211928,"Simultaneous Model of Innovation, Secrecy, and Patent Policy",2006
10.1257/000282806777211937,Pervasive Stickiness,2006
10.1257/000282806777211946,"Migration, Remittances, and Male and Female Employment Patterns",2006
10.1257/000282806777211955,Foreword,2006
10.1257/000282806777211964,After Kyoto: Alternative Mechanisms to Control Global Warming,2006
10.1257/000282806777211973,"Housing, Credit Constraints, and Macro Stability: The Secondary Mortgage Market and Reduced Cyclicality of Residential Investment",2006
10.1257/000282806777211982,Marriage Laws and Growth in Sub-Saharan Africa,2006
10.1257/000282806777211991,The Parallel-Currency Approach to Asian Monetary Integration,2006
10.1257/000282806777212008,"Israel, the Palestinian Factions, and the Cycle of Violence",2006
10.1257/000282806777212017,Honors And Awards,2006
10.1257/000282806777212026,A Letter to Ben Bernanke,2006
10.1257/000282806777212035,When Do More Patents Reduce R&amp;D?,2006
10.1257/000282806777212044,Attrition in Economics Ph.D. Programs,2006
10.1257/000282806777212053,Health and Democracy,2006
10.1257/000282806777212062,Wages and Employment in a Random Social Network with Arbitrary Degree Distribution,2006
10.1257/000282806777212071,Skin-Tone Effects among African Americans: Perceptions and Reality,2006
10.1257/000282806777212080,Why Is Russian GDP Growth Slowing?,2006
10.1257/000282806777212099,"All in the Extended Family: Effects of Grandparents, Aunts, and Uncles on Educational Attainment",2006
10.1257/000282806777212107,American Economic Association Universal Academic Questionnaire Summary Statistics,2006
10.1257/000282806777212116,The Evolution of Top Incomes: A Historical and International Perspective,2006
10.1257/000282806777212125,The Multitask Theory of State Enterprise Reform: Empirical Evidence from China,2006
10.1257/000282806777212134,Time-to-Degree for the Economics Ph.D. Class of 2001–2002,2006
10.1257/000282806777212143,Investor Sentiment and Corporate Finance: Micro and Macro,2006
10.1257/000282806777212152,Shades of Discrimination: Skin Tone and Wages,2006
10.1257/000282806777212161,"White-Collar Crime Writ Small: A Case Study of Bagels, Donuts, and the Honor System",2006
10.1257/000282806777212170,Modernizing China's Growth Paradigm,2006
10.1257/000282806777212189,Report of the Committee on Economic Education,2006
10.1257/000282806777212198,Is School Segregation Good or Bad?,2006
10.1257/000282806777212206,Helping Infant Economies Grow: Foundations of Trade Policies for Developing Countries,2006
